player_id,Name,Position_24,OVR_24,Age_24,Height_24,Weight_24,Team_24,League_24,Nation_24,Preferred foot_24,Weak foot_24,Skill moves_24,PAC_24,SHO_24,PAS_24,DRI_24,DEF_24,PHY_24,Crossing_24,Finishing_24,Heading Accuracy_24,Short Passing_24,Volleys_24,Dribbling_24,Curve_24,Free Kick Accuracy_24,Long Passing_24,Ball Control_24,Acceleration_24,Sprint Speed_24,Agility_24,Reactions_24,Balance_24,Shot Power_24,Jumping_24,Stamina_24,Strength_24,Long Shots_24,Aggression_24,Interceptions_24,Positioning_24,Vision_24,Penalties_24,Composure_24,Def Awareness_24,Standing Tackle_24,Sliding Tackle_24,GK Diving_24,GK Handling_24,GK Kicking_24,GK Positioning_24,GK Reflexes_24,OVR_25,PAC_25,SHO_25,PAS_25,DRI_25,DEF_25,PHY_25,Acceleration_25,Sprint Speed_25,Positioning_25,Finishing_25,Shot Power_25,Long Shots_25,Volleys_25,Penalties_25,Vision_25,Crossing_25,Free Kick Accuracy_25,Short Passing_25,Long Passing_25,Curve_25,Dribbling_25,Agility_25,Balance_25,Reactions_25,Ball Control_25,Composure_25,Interceptions_25,Heading Accuracy_25,Def Awareness_25,Standing Tackle_25,Sliding Tackle_25,Jumping_25,Stamina_25,Strength_25,Aggression_25,Position_25,Weak foot_25,Skill moves_25,Preferred foot_25,Height_25,Weight_25,Age_25,Nation_25,League_25,Team_25,GK Diving_25,GK Handling_25,GK Kicking_25,GK Positioning_25,GK Reflexes_25
216447,Álvaro García,LM,79,30,167,61,Rayo Vallecano,La Liga,Spain,Left,3,3,91.0,69.0,73.0,79.0,51.0,44.0,79,75,49,73,49,78,67,50,72,76,92,90,89,79,93,68,58,72,32,63,34,64,78,77,55,73.0,55,45,32,11,8,10,10,14,79,88,69,75,78,51,43,89,88,78,75,68,63,49,55,78,79,50,76,72,68,76,87,93,79,76,75,64,49,55,45,32,57,71,32,34,LM,3,3,Left,"167cm / 5'6""",61kg / 134lb,31,Spain,La Liga,Rayo Vallecano,,,,,
219683,C. Tolisso,"CDM, CM",79,28,181,81,Olympique Lyonnais,Ligue 1,France,Right,2,3,58.0,78.0,77.0,77.0,77.0,74.0,65,75,83,82,73,77,72,67,84,83,60,57,66,81,70,86,82,63,75,83,82,77,77,79,61,75.0,75,78,72,7,10,14,9,14,76,55,76,74,73,74,73,52,57,68,72,86,82,73,67,76,65,67,78,80,72,75,60,70,75,75,75,75,77,73,75,72,77,66,75,75,CM,2,3,Right,"181cm / 5'11""",81kg / 179lb,30,France,Ligue 1,OL,,,,,
219733,L. Ajorque,ST,79,29,196,93,FSV Mainz 05,Bundesliga,France,Left,3,3,58.0,79.0,63.0,70.0,46.0,87.0,50,83,84,73,81,72,57,51,48,76,59,57,52,82,32,79,82,77,94,71,82,39,84,74,69,78.0,43,45,35,8,13,14,14,7,74,52,75,62,66,45,84,43,59,77,77,77,68,79,69,74,50,51,69,48,57,67,47,31,76,73,76,39,77,43,45,35,75,67,94,82,ST,3,3,Left,"196cm / 6'5""",93kg / 205lb,30,France,Ligue 1,Stade Brestois 29,,,,,
219812,P. Ciurria,RM,79,28,178,67,Monza,Serie A,Italy,Left,4,3,81.0,74.0,77.0,79.0,48.0,61.0,72,73,55,81,72,78,76,70,73,80,79,83,82,77,77,75,67,81,54,78,52,43,75,78,66,75.0,44,53,51,14,8,10,6,9,77,81,72,77,77,53,58,77,84,72,69,75,78,72,66,78,72,70,81,73,76,76,80,77,76,77,75,53,55,54,53,51,63,78,49,52,RM,4,3,Left,"178cm / 5'10""",67kg / 148lb,29,Italy,Serie A,Monza,,,,,
223697,R. Gosens,"LWB, LM",79,28,183,76,FC Union Berlin,Bundesliga,Germany,Left,3,3,78.0,74.0,73.0,75.0,76.0,79.0,76,78,79,77,69,75,69,58,75,77,76,80,71,79,66,76,88,84,76,68,80,76,79,67,55,77.0,73,77,76,7,16,15,16,10,79,72,74,73,75,76,80,76,69,79,78,76,68,69,55,67,76,58,77,75,69,75,71,67,79,77,77,76,79,73,77,80,88,87,76,80,LB,3,3,Left,"183cm / 6'0""",76kg / 168lb,30,Germany,Serie A,Fiorentina,,,,,
225663,A. Golovin,"LM, RM, CAM",79,27,178,69,Monaco,Ligue 1,Russia,Right,4,4,76.0,72.0,78.0,82.0,60.0,66.0,75,70,42,79,70,83,80,79,74,82,75,77,86,77,77,78,59,81,56,75,76,71,76,79,52,80.0,45,72,66,12,14,14,10,16,81,77,77,80,83,61,68,76,77,80,75,78,84,72,60,81,78,81,81,76,82,83,86,77,81,83,80,71,46,45,72,66,63,86,56,76,LM,4,4,Right,"178cm / 5'10""",69kg / 152lb,28,Russia,Ligue 1,AS Monaco,,,,,
235374,M. Lazzari,RB,79,29,174,67,Lazio,Serie A,Italy,Right,3,3,92.0,62.0,76.0,82.0,70.0,66.0,83,67,44,78,59,82,68,58,75,81,93,92,89,78,89,53,66,86,56,57,66,73,74,74,55,76.0,72,75,69,14,6,11,5,11,79,93,62,76,82,70,66,92,93,74,67,53,57,59,55,74,83,58,78,75,68,82,89,89,78,81,76,73,44,72,75,69,66,85,56,66,RB,3,3,Right,"174cm / 5'9""",67kg / 148lb,30,Italy,Serie A,Latium,,,,,
238717,E. Pinnock,CB,79,30,194,79,Brentford,Premier League,Jamaica,Left,3,2,70.0,37.0,57.0,62.0,80.0,82.0,42,33,77,67,33,60,40,37,65,66,65,74,51,77,56,53,86,75,86,31,82,77,39,58,44,71.0,83,81,80,5,9,13,6,8,79,67,36,56,61,81,83,65,69,39,31,52,31,33,44,58,42,37,64,65,40,60,48,53,77,64,71,80,78,81,82,79,86,77,86,81,CB,3,2,Left,"194cm / 6'4""",79kg / 174lb,31,Jamaica,Premier League,Brentford,,,,,
244309,T. Teuma,"CM, CAM, CDM",79,29,176,73,Stade de Reims,Ligue 1,Malta,Left,5,3,68.0,77.0,79.0,76.0,73.0,76.0,77,73,51,79,76,75,78,76,80,79,69,68,72,75,76,84,68,81,72,79,80,76,77,82,82,80.0,75,76,74,8,10,12,6,9,78,67,78,79,77,72,76,68,66,77,73,87,81,76,82,80,78,76,79,79,79,77,72,76,76,80,80,75,51,74,75,74,68,80,73,80,CM,5,3,Left,"176cm / 5'9""",73kg / 161lb,30,Malta,Ligue 1,Stade de Reims,,,,,
253004,Ansu Fati,"LW, ST",78,20,178,66,Brighton & Hove Albion,Premier League,Spain,Right,4,4,89.0,76.0,72.0,81.0,30.0,53.0,69,79,66,73,69,80,75,73,69,79,91,87,89,75,83,74,72,63,49,72,48,19,78,73,74,82.0,23,32,28,6,9,8,10,7,77,89,75,72,81,30,53,91,87,75,77,75,72,70,70,73,70,72,73,70,75,80,89,83,73,80,80,20,62,23,32,28,71,63,49,48,CAM,4,4,Right,"178cm / 5'10""",66kg / 146lb,21,Spain,La Liga,FC Barcelona,,,,,
260407,E. Wahi,"ST, LM",78,20,181,77,Lens,Ligue 1,France,Right,4,4,90.0,78.0,67.0,78.0,31.0,67.0,64,80,64,72,86,79,66,60,60,78,90,90,80,80,72,78,81,70,69,76,57,28,78,68,66,75.0,25,29,23,13,7,5,12,14,77,84,79,67,79,31,67,84,84,78,81,80,76,86,66,68,64,60,72,60,66,79,80,82,75,78,77,28,67,25,29,23,80,70,69,57,ST,4,4,Right,"181cm / 5'11""",77kg / 170lb,21,France,Ligue 1,OM,,,,,
236610,M. Kean,"ST, LW",78,23,182,72,Juventus,Serie A,Italy,Right,3,3,86.0,76.0,58.0,76.0,40.0,76.0,48,77,79,68,72,77,69,44,46,75,84,87,79,72,79,84,92,79,80,66,60,31,81,58,65,72.0,40,36,30,13,8,10,7,9,78,84,76,58,76,40,75,82,85,81,77,84,66,72,65,58,48,44,68,46,69,77,78,79,72,75,72,31,79,40,36,30,91,77,78,60,ST,3,3,Right,"183cm / 6'0""",72kg / 159lb,24,Italy,Serie A,Fiorentina,,,,,
241159,M. Guéhi,CB,78,22,182,82,Crystal Palace,Premier League,England,Right,4,2,72.0,39.0,59.0,69.0,79.0,75.0,35,42,76,76,32,65,42,32,75,72,68,75,68,80,65,49,83,70,77,26,73,79,35,54,38,74.0,81,79,78,8,9,11,12,12,81,72,39,65,72,82,77,69,75,35,42,49,26,32,38,59,49,32,80,76,54,70,69,65,82,76,76,81,79,82,83,82,84,73,78,77,CB,5,2,Right,"182cm / 6'0""",82kg / 181lb,24,England,Premier League,Crystal Palace,,,,,
242578,B. Badiashile,CB,78,22,194,75,Chelsea,Premier League,France,Left,3,2,61.0,47.0,67.0,60.0,79.0,76.0,48,38,79,78,31,58,56,34,77,67,53,68,42,77,35,70,82,64,84,47,69,79,47,68,46,75.0,79,80,76,8,7,5,15,8,78,62,47,67,60,78,77,55,67,42,42,65,43,36,45,67,50,43,77,77,55,57,50,45,76,67,72,77,77,77,81,77,82,65,83,75,CB,3,2,Left,"194cm / 6'4""",75kg / 165lb,23,France,Premier League,Chelsea,,,,,
243780,Lee Kang In,"LW, ST",78,22,173,66,Paris Saint Germain,Ligue 1,Korea Republic,Left,3,4,74.0,74.0,79.0,80.0,30.0,61.0,77,75,65,80,75,81,77,81,79,81,75,74,82,70,87,76,71,58,59,69,67,29,78,79,70,72.0,26,23,28,11,12,12,8,14,79,74,74,80,82,50,66,75,74,78,75,78,69,75,70,80,79,77,80,79,82,82,85,87,76,82,81,53,65,45,51,42,71,73,59,72,CAM,3,4,Left,"173cm / 5'8""",66kg / 146lb,23,Korea Republic,Ligue 1,Paris SG,,,,,
245541,G. Reyna,"RM, CAM, LM",78,20,185,79,Borussia Dortmund,Bundesliga,United States,Right,2,4,77.0,73.0,74.0,82.0,37.0,70.0,70,71,45,79,77,85,79,64,64,80,77,77,84,77,77,78,70,72,74,77,57,37,73,78,50,78.0,35,35,37,10,13,14,12,7,75,77,72,71,79,37,67,77,77,72,71,78,74,76,50,74,68,64,74,63,78,82,82,77,73,77,75,37,45,35,35,37,69,70,71,55,RM,2,4,Right,"185cm / 6'1""",79kg / 174lb,21,United States,Bundesliga,Borussia Dortmund,,,,,
246606,Fran García,LB,78,23,167,69,Real Madrid,La Liga,Spain,Left,3,3,89.0,49.0,69.0,77.0,71.0,68.0,75,42,54,76,39,76,69,36,62,76,90,89,84,71,91,63,74,80,62,53,65,72,66,62,39,69.0,65,79,76,9,6,12,9,11,78,89,49,69,77,71,69,90,89,68,42,63,53,39,39,63,75,36,76,62,69,76,84,91,72,77,69,74,54,66,79,76,75,80,65,65,LB,3,3,Left,"169cm / 5'7""",63kg / 139lb,25,Spain,La Liga,Real Madrid,,,,,
247729,André Almeida,"CM, CAM, CDM",78,23,176,62,Valencia,La Liga,Portugal,Right,3,3,73.0,66.0,76.0,80.0,68.0,67.0,69,57,46,78,63,82,75,80,79,79,75,71,78,79,79,76,62,82,59,78,67,76,69,78,58,82.0,66,73,65,6,9,12,8,5,77,72,66,78,79,67,63,75,69,69,57,75,77,63,58,81,69,80,80,79,75,80,75,79,75,78,82,76,46,66,69,65,62,69,59,67,CM,3,3,Right,"176cm / 5'9""",62kg / 137lb,24,Portugal,La Liga,Valencia CF,,,,,
255654,P. Kalulu,"CB, RB",78,23,184,82,Milan,Serie A,France,Right,3,2,80.0,50.0,68.0,69.0,79.0,75.0,70,43,76,78,44,64,65,44,65,74,77,83,69,78,69,66,86,72,74,51,77,78,60,59,49,77.0,80,80,79,12,5,13,9,11,78,78,50,68,69,79,74,75,80,60,43,66,51,44,49,59,70,44,78,65,65,64,68,69,78,74,77,78,76,80,80,79,85,69,74,77,CB,3,2,Right,"182cm / 6'0""",80kg / 176lb,24,France,Serie A,Juventus,,,,,
259197,N. Jackson,ST,78,22,186,78,Chelsea,Premier League,Senegal,Right,3,3,76.0,79.0,63.0,78.0,42.0,69.0,55,83,76,73,76,82,46,54,61,80,76,76,74,70,69,79,85,73,73,77,51,35,76,62,60,62.0,41,38,39,12,7,12,7,7,79,83,78,65,80,40,73,82,84,82,80,78,75,76,62,68,55,53,75,55,57,84,75,77,77,79,75,35,77,35,37,33,89,76,76,58,ST,3,3,Right,"187cm / 6'2""",78kg / 172lb,23,Senegal,Premier League,Chelsea,,,,,
264453,M. van de Ven,"CB, LB",78,22,193,81,Tottenham Hotspur,Premier League,Netherlands,Left,3,3,85.0,43.0,59.0,68.0,79.0,80.0,58,37,75,69,47,68,37,34,73,73,77,91,59,72,49,48,88,70,84,51,79,78,48,46,39,68.0,78,81,78,7,13,13,11,7,82,88,47,64,71,83,81,81,93,48,43,48,57,47,39,55,58,34,77,74,37,72,59,49,80,75,82,83,75,83,84,83,89,74,84,79,CB,3,3,Left,"193cm / 6'4""",86kg / 190lb,23,Holland,Premier League,Spurs,,,,,
240273,E. Smith Rowe,"LW, CAM",78,22,182,72,Arsenal,Premier League,England,Right,4,4,76.0,71.0,75.0,81.0,32.0,62.0,74,73,36,80,60,83,72,58,67,81,76,76,80,78,75,70,60,72,61,71,52,28,80,78,64,78.0,37,30,31,11,8,14,8,10,77,76,71,74,80,43,61,76,76,76,73,70,71,60,64,76,74,58,79,67,72,82,78,75,76,79,77,41,36,44,46,40,60,68,61,52,LM,4,4,Right,"182cm / 6'0""",72kg / 159lb,24,England,Premier League,Fulham,,,,,
247827,M. Olise,RW,78,21,189,73,Crystal Palace,Premier League,France,Left,2,4,80.0,70.0,77.0,83.0,50.0,56.0,77,71,36,78,58,83,78,70,76,82,81,79,91,73,86,74,55,68,46,68,66,48,69,78,67,74.0,52,56,46,9,11,9,10,10,82,80,77,82,84,53,56,82,79,79,79,76,76,68,70,84,82,77,83,79,81,84,91,86,77,83,81,55,36,52,58,53,56,68,46,68,RM,2,4,Left,"184cm / 6'0""",73kg / 161lb,22,France,Bundesliga,FC Bayern München,,,,,
251752,L. Chevalier,GK,78,21,189,78,Lille,Ligue 1,France,Right,3,1,,,,,,,12,9,12,25,9,14,15,14,22,17,42,40,32,79,38,53,58,34,53,8,23,10,7,47,16,45.0,10,10,11,79,75,71,77,78,80,80,79,72,83,45,78,47,43,7,9,54,8,9,16,47,12,14,25,22,15,14,38,38,79,17,45,10,12,10,10,11,60,39,53,23,GK,3,1,Right,"189cm / 6'2""",78kg / 172lb,22,France,Ligue 1,LOSC Lille,80.0,79.0,72.0,78.0,83.0
254566,P. Wimmer,"RW, CF",78,22,182,77,VfL Wolfsburg,Bundesliga,Austria,Right,4,4,83.0,69.0,71.0,81.0,49.0,72.0,73,69,44,74,57,84,64,50,63,79,85,82,84,76,82,77,70,83,71,67,60,48,77,79,52,68.0,53,47,45,12,13,9,14,13,77,80,69,71,81,49,70,83,78,76,69,77,67,57,52,78,71,50,75,61,64,83,85,82,75,78,68,48,44,53,47,45,70,76,71,60,RM,4,4,Right,"182cm / 6'0""",77kg / 170lb,23,Austria,Bundesliga,VfL Wolfsburg,,,,,
226710,G. Scamacca,ST,78,24,195,85,Atalanta,Serie A,Italy,Right,3,4,68.0,78.0,66.0,74.0,36.0,74.0,44,80,82,74,79,74,69,68,68,79,61,74,61,76,59,81,87,65,85,73,55,26,81,70,68,78.0,40,28,20,12,10,11,7,12,79,65,81,67,74,36,74,61,69,80,83,83,78,79,68,71,44,68,75,70,69,74,61,59,76,80,79,26,83,40,28,20,87,61,85,58,ST,3,3,Right,"195cm / 6'5""",85kg / 187lb,25,Italy,Serie A,Bergamo Calcio,,,,,
230786,Pepelu,CDM,78,24,186,73,Valencia,La Liga,Spain,Right,3,3,64.0,62.0,77.0,70.0,72.0,77.0,72,58,54,80,58,68,80,74,78,74,62,66,67,76,63,71,68,89,74,63,74,77,62,78,68,74.0,72,75,70,12,13,6,9,6,80,68,70,80,77,75,78,68,68,70,66,74,75,65,83,80,74,78,85,80,80,78,69,68,77,80,75,77,59,76,78,74,72,89,75,74,CM,3,3,Right,"186cm / 6'1""",73kg / 161lb,26,Spain,La Liga,Valencia CF,,,,,
231102,L. Blas,"CAM, RM, RW",78,25,180,70,Rennes,Ligue 1,France,Left,2,4,72.0,76.0,76.0,83.0,58.0,65.0,73,72,58,79,76,85,77,69,75,82,77,68,80,75,76,81,72,74,63,81,55,66,73,78,83,84.0,47,64,59,12,9,14,14,15,77,73,77,76,79,58,64,77,69,72,74,82,80,76,80,77,72,69,78,74,77,80,79,76,73,80,81,66,58,47,64,59,72,71,63,55,RM,2,4,Left,"180cm / 5'11""",77kg / 170lb,26,France,Ligue 1,Stade Rennais FC,,,,,
231691,A. Lafont,GK,78,24,196,90,Nantes,Ligue 1,France,Right,3,1,,,,,,,13,6,13,54,9,14,13,12,51,10,48,45,60,71,53,52,67,40,70,9,20,11,4,56,16,61.0,20,14,12,78,77,69,78,81,76,75,71,69,81,47,76,48,45,4,6,52,9,9,16,56,13,12,54,51,13,14,60,53,69,10,61,11,13,20,14,12,67,40,70,20,GK,3,1,Right,"196cm / 6'5""",90kg / 198lb,25,France,Ligue 1,FC Nantes,75.0,71.0,69.0,76.0,81.0
232938,T. Tomiyasu,"RB, LB",78,24,188,84,Arsenal,Premier League,Japan,Right,5,2,71.0,33.0,67.0,71.0,80.0,79.0,65,29,74,75,30,69,48,37,70,74,72,71,69,78,67,42,84,77,80,28,78,78,58,63,37,72.0,81,81,79,9,14,6,5,11,78,69,33,67,72,80,80,70,69,58,29,42,28,30,37,63,65,37,75,71,48,71,69,67,78,74,72,78,74,81,82,81,84,77,82,78,RB,5,2,Right,"188cm / 6'2""",84kg / 185lb,25,Japan,Premier League,Arsenal,,,,,
236403,E. Ndicka,CB,78,23,192,82,Roma,Serie A,France,Left,3,2,77.0,53.0,72.0,71.0,77.0,79.0,68,49,78,79,43,72,59,30,78,76,74,79,54,78,55,65,88,76,81,54,77,76,68,72,33,80.0,78,78,75,13,8,7,8,8,77,74,53,68,69,77,77,69,78,68,49,65,54,43,33,64,68,30,74,74,59,69,50,55,71,75,80,76,78,77,78,75,86,68,81,77,CB,3,2,Left,"192cm / 6'4""",82kg / 181lb,25,Côte d'Ivoire,Serie A,AS Roma,,,,,
237329,J. Willock,CM,78,23,186,71,Newcastle United,Premier League,England,Right,3,3,81.0,72.0,74.0,81.0,72.0,72.0,66,74,70,79,66,84,68,46,74,80,77,84,79,79,72,75,77,83,66,68,70,77,79,80,62,78.0,70,75,62,11,6,12,8,9,77,77,72,73,80,72,69,74,80,77,74,75,68,66,62,79,66,46,79,74,68,82,79,72,75,79,78,76,70,70,75,62,75,74,66,70,CM,3,3,Right,"186cm / 6'1""",71kg / 157lb,25,England,Premier League,Newcastle Utd,,,,,
238041,T. Malacia,LB,78,23,169,67,Manchester United,Premier League,Netherlands,Left,3,3,83.0,56.0,69.0,78.0,74.0,77.0,70,50,58,77,57,78,62,50,65,74,82,83,84,72,90,65,77,83,71,60,84,77,57,62,46,75.0,70,80,81,9,9,12,8,8,76,78,54,67,76,73,73,79,78,53,49,64,58,56,45,60,69,49,75,64,61,76,84,89,68,73,74,75,57,69,78,80,74,70,70,83,LB,3,3,Left,"169cm / 5'7""",67kg / 148lb,25,Holland,Premier League,Man Utd,,,,,
238216,C. Gallagher,"CM, CDM",78,23,182,74,Chelsea,Premier League,England,Right,2,3,73.0,75.0,74.0,76.0,68.0,75.0,69,75,49,77,63,77,65,70,76,78,68,77,68,80,68,79,63,93,64,76,81,71,78,75,55,72.0,64,75,67,7,6,15,9,9,81,73,75,78,78,77,81,70,76,78,73,81,77,67,63,76,70,73,83,81,73,78,71,72,80,81,76,81,55,77,82,78,71,94,73,88,CM,3,3,Right,"182cm / 6'0""",74kg / 163lb,24,England,La Liga,Atlético de Madrid,,,,,
240243,Matheus Cunha,"ST, CAM, LM",78,24,183,76,Wolverhampton Wanderers,Premier League,Brazil,Right,4,4,80.0,78.0,75.0,82.0,40.0,73.0,75,77,68,78,75,84,77,64,67,82,76,84,83,79,70,82,79,78,72,78,69,37,79,77,74,81.0,38,38,34,8,7,13,13,11,79,84,78,76,83,44,75,82,86,78,78,82,75,75,76,77,76,64,79,72,77,84,83,74,79,83,80,42,68,43,41,39,81,80,73,72,ST,4,4,Right,"183cm / 6'0""",76kg / 168lb,25,Brazil,Premier League,Wolves,,,,,
242619,C. Doucouré,"CDM, CM",78,23,180,73,Crystal Palace,Premier League,Mali,Right,3,3,66.0,57.0,69.0,75.0,75.0,77.0,54,56,58,77,48,76,59,47,77,77,64,67,70,76,67,59,72,78,76,56,77,80,67,74,52,77.0,74,77,74,10,14,12,12,15,79,65,57,70,75,76,76,63,67,67,56,59,56,48,52,74,54,47,78,77,59,76,70,67,76,77,77,80,58,75,80,78,71,72,76,83,CDM,3,3,Right,"180cm / 5'11""",73kg / 161lb,24,Mali,Premier League,Crystal Palace,,,,,
246646,M. Caqueret,"CM, CDM",78,23,174,63,Olympique Lyonnais,Ligue 1,France,Right,3,3,75.0,58.0,75.0,80.0,74.0,69.0,66,55,48,81,49,78,66,64,77,80,76,74,86,78,85,63,63,86,56,59,83,80,69,78,53,78.0,75,80,71,8,5,12,5,15,78,75,62,75,79,75,73,77,74,69,60,63,63,53,70,77,67,69,79,81,66,77,86,85,79,78,79,80,48,77,80,71,66,90,61,81,CM,3,3,Right,"174cm / 5'9""",63kg / 139lb,24,France,Ligue 1,OL,,,,,
246923,J. Ramsey,"LM, CM",78,22,180,72,Aston Villa,Premier League,England,Right,4,3,76.0,75.0,73.0,80.0,68.0,76.0,71,77,56,77,65,81,73,54,69,78,75,77,79,79,85,78,74,79,75,75,73,67,78,75,53,78.0,69,73,64,14,9,8,6,12,78,78,75,73,80,68,74,77,78,78,77,78,75,65,53,75,71,54,77,69,73,81,79,85,79,78,78,67,56,69,73,64,75,79,72,73,LM,4,3,Right,"180cm / 5'11""",72kg / 159lb,23,England,Premier League,Aston Villa,,,,,
247495,Moncayola,"CM, CDM, RB",78,25,182,78,Osasuna,La Liga,Spain,Right,4,3,64.0,66.0,75.0,78.0,73.0,70.0,67,68,55,82,50,82,56,49,79,78,64,64,66,76,65,65,66,74,67,67,75,76,74,77,50,73.0,72,78,77,7,7,11,11,14,78,64,67,75,78,73,70,64,64,74,68,70,67,50,50,77,67,57,82,79,56,82,66,65,76,78,73,76,55,72,78,77,66,74,67,75,CM,4,3,Right,"182cm / 6'0""",78kg / 172lb,26,Spain,La Liga,CA Osasuna,,,,,
233500,L. Sinisterra,"LM, RM, CAM",78,24,172,60,AFC Bournemouth,Premier League,Colombia,Right,4,4,89.0,72.0,70.0,84.0,53.0,61.0,68,73,69,75,73,85,64,48,65,81,92,87,93,74,87,73,78,70,56,72,56,50,76,73,55,77.0,56,48,47,15,13,9,13,9,77,88,71,69,82,52,51,91,86,74,72,73,72,72,55,72,68,48,74,65,63,82,92,87,72,79,76,50,68,55,48,47,68,70,38,55,LM,4,4,Right,"172cm / 5'8""",60kg / 132lb,25,Colombia,Premier League,AFC Bournemouth,,,,,
235781,Santi Comesaña,"CDM, CM",78,26,184,75,Villarreal,La Liga,Spain,Right,4,3,55.0,68.0,69.0,74.0,77.0,74.0,49,69,66,79,49,76,48,55,78,77,59,52,61,75,55,70,72,76,75,74,70,73,63,72,50,76.0,77,81,79,8,11,11,6,9,75,57,69,68,73,76,74,59,56,68,72,69,72,49,50,69,49,55,78,77,48,75,61,55,77,76,78,73,66,77,80,78,72,76,75,70,CM,4,3,Right,"184cm / 6'0""",75kg / 165lb,27,Spain,La Liga,Villarreal CF,,,,,
236703,D. Raum,"LB, LM",78,25,180,75,RB Leipzig,Bundesliga,Germany,Left,2,3,88.0,59.0,77.0,77.0,71.0,78.0,85,57,59,75,52,78,81,63,71,77,86,89,77,73,77,64,81,87,76,65,69,72,59,78,49,75.0,70,73,73,11,8,14,12,6,81,85,61,81,78,73,78,86,84,65,59,64,66,55,49,79,88,70,80,77,85,79,77,77,75,79,77,73,60,73,77,76,81,91,75,69,LB,2,3,Left,"180cm / 5'11""",75kg / 165lb,26,Germany,Bundesliga,RB Leipzig,,,,,
237321,M. Berisha,"ST, CF",78,25,188,84,TSG Hoffenheim,Bundesliga,Germany,Right,3,3,73.0,79.0,72.0,75.0,37.0,74.0,69,80,72,75,77,75,80,77,65,78,74,73,69,78,66,83,83,75,76,75,67,32,81,73,76,75.0,38,32,26,10,5,10,7,6,78,71,79,72,75,37,72,73,69,81,80,83,75,77,76,73,69,77,75,65,80,75,69,66,78,78,75,32,73,38,32,26,83,66,76,67,ST,3,3,Right,"188cm / 6'2""",84kg / 185lb,26,Germany,Bundesliga,TSG Hoffenheim,,,,,
238463,A. Haidara,"CM, CDM, RM",78,25,175,72,RB Leipzig,Bundesliga,Mali,Right,2,3,64.0,72.0,76.0,80.0,70.0,70.0,74,69,50,80,61,81,75,62,75,81,74,55,78,78,78,77,67,81,65,77,69,80,74,77,62,76.0,70,71,64,7,11,8,7,10,80,66,72,79,81,72,69,75,58,74,69,77,78,63,62,79,76,62,83,80,76,81,78,78,79,82,77,81,51,74,73,69,68,77,65,71,CM,2,3,Right,"175cm / 5'9""",72kg / 159lb,26,Mali,Bundesliga,RB Leipzig,,,,,
240638,T. Reijnders,CM,78,24,185,73,Milan,Serie A,Netherlands,Right,4,3,77.0,74.0,75.0,80.0,71.0,73.0,72,73,61,77,65,79,70,70,74,80,82,73,84,78,77,80,76,92,65,77,70,74,78,78,59,79.0,72,71,70,6,10,9,14,9,82,80,76,80,84,73,74,83,77,79,71,85,82,65,59,81,73,70,85,81,77,84,82,84,80,84,83,75,61,71,77,71,76,92,65,75,CM,4,4,Right,"185cm / 6'1""",73kg / 161lb,26,Holland,Serie A,Milano FC,,,,,
242000,K. Mavropanos,"CB, RB",78,25,194,89,West Ham United,Premier League,Greece,Right,4,2,79.0,56.0,54.0,59.0,78.0,82.0,45,50,81,62,30,60,32,39,74,60,73,83,52,72,45,77,86,65,91,64,80,80,38,44,42,63.0,69,86,76,12,11,11,10,7,78,74,56,54,59,79,82,67,80,40,50,77,64,30,42,44,45,39,62,74,32,60,52,34,72,60,63,80,81,75,81,76,83,65,91,80,CB,3,2,Right,"194cm / 6'4""",89kg / 196lb,26,Greece,Premier League,West Ham,,,,,
242664,A. Saelemaekers,"RM, RW",78,24,180,72,Bologna,Serie A,Belgium,Right,4,4,80.0,67.0,75.0,81.0,64.0,66.0,80,68,45,77,65,81,76,67,70,81,82,79,87,76,77,64,66,80,59,74,68,65,74,71,44,74.0,68,66,61,9,6,9,12,12,78,80,67,75,81,64,64,83,77,74,68,64,74,65,44,71,80,67,77,70,76,81,87,77,76,81,74,65,45,68,66,61,65,78,56,68,LM,4,4,Right,"180cm / 5'11""",72kg / 159lb,25,Belgium,Serie A,AS Roma,,,,,
221342,Pablo Maffeo,"RWB, LWB",78,25,172,70,Mallorca,La Liga,Spain,Right,3,3,82.0,52.0,70.0,78.0,75.0,69.0,77,53,70,75,21,80,71,34,68,80,85,79,75,72,81,57,81,71,69,52,64,71,67,64,37,62.0,73,81,77,10,7,14,12,15,79,82,52,70,79,76,70,85,80,67,53,57,52,21,37,64,79,34,75,68,71,81,75,81,73,80,62,71,70,74,82,78,81,71,70,67,RB,3,3,Right,"172cm / 5'8""",70kg / 154lb,27,Argentina,La Liga,RCD Mallorca,,,,,
225014,G. Castrovilli,CM,78,26,187,71,Fiorentina,Serie A,Italy,Right,3,4,73.0,67.0,76.0,82.0,66.0,67.0,75,69,50,82,58,82,64,45,78,83,74,72,84,78,80,65,67,73,66,67,63,68,78,76,56,77.0,64,70,70,14,12,11,11,15,77,69,67,76,82,66,65,71,67,78,69,65,67,58,56,76,75,45,82,78,64,82,83,80,78,83,77,68,50,64,70,70,66,70,63,63,CM,3,4,Right,"187cm / 6'2""",71kg / 157lb,27,Italy,Serie A,Latium,,,,,
